headline,date,url
U.S. Outlines Efforts to Reach Plea With Indian Diplomat,2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/indian-diplomats-lawyer-seeks-more-time-to-resolve-visa-case.html
"For Survivor of Political Strife, the Journey Continues in the Bronx",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/for-survivor-of-political-strife-the-journey-continues-in-the-bronx.html
"Corrections: January 7, 2014",2014-01-07,https://www.nytimes.com/2014/01/07/pageoneplus/corrections-january-7-2014.html
"Run Run Shaw, Chinese-Movie Giant of the Kung Fu Genre, Dies at 106",2014-01-08,https://www.nytimes.com/2014/01/07/movies/run-run-shaw-movie-mogul-seen-as-creator-of-kung-fu-genre-dies-at-106.html
Judge Rejects Chicago’s Ban on Gun Shops,2014-01-07,https://www.nytimes.com/2014/01/07/us/judge-rejects-chicagos-ban-on-gun-shops.html
Nets Stick to New Year’s Resolution: Win,2014-01-07,https://www.nytimes.com/2014/01/07/sports/basketball/nets-stick-to-new-years-resolution-win.html
"Saying Police Fed ‘Lies,’ Witness to ’94 Murder Recants",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/witness-to-a-1994-murder-recants-her-identification.html
A Return to the Ring,2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/sports/Rodeo.html
"Yale Professor Died of Overdose, Official Says",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/yale-professor-died-of-overdose-official-says.html
"Halton Arp, 86, Dies; Astronomer Challenged Big Bang Theory",2014-01-08,https://www.nytimes.com/2014/01/07/science/space/halton-c-arp-astronomer-who-challenged-big-bang-theory-dies-at-86.html
"Nash Stars, but Rangers Fall to His Old Team",2014-01-07,https://www.nytimes.com/2014/01/07/sports/hockey/nash-stars-but-rangers-fall-to-his-old-team.html
"Bronson Binger, 83, Who Saved New York Parks and Buildings, Dies",2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/bronson-binger-83-who-saved-new-york-parks-and-buildings-dies.html
"Nuclear Fuel Storage Remains Safe, Panel Members Say",2014-01-07,https://www.nytimes.com/2014/01/07/us/nuclear-fuel-storage-remains-safe-panel-members-say.html
"Richard N. Cohen, 90, Dies; Was Director of Times Co.",2014-01-07,https://www.nytimes.com/2014/01/07/business/r-cohen-90-dies-was-director-of-times-co.html
London Looks,2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/fashion/07fashion.html
What’s on Tuesday,2014-01-07,https://www.nytimes.com/2014/01/07/arts/television/whats-on-tuesday.html
Must This Lesbian Wear a Dress to an Orthodox Synagogue?,2014-01-07,https://www.nytimes.com/2014/01/07/booming/must-this-lesbian-wear-a-dress-to-an-orthodox-synagogue.html
"Paid Notice: Deaths  GLADSTONE, MORTON",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9C02E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  EISNER, NATHANIEL",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9503E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  NORTON, ROBERT WILLIAM",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9401E0DC163AF934A35752C0A9629D8B63
Payout May Come for an A.B.A. Team That Is Long Gone,2014-01-07,https://www.nytimes.com/2014/01/07/sports/basketball/payout-may-come-for-an-aba-team-that-is-long-gone.html
Johnson Wins Tournament of Champions in Hawaii,2014-01-07,https://www.nytimes.com/2014/01/07/sports/golf/johnson-wins-tournament-of-champions-in-hawaii.html
Clemson’s Watkins Headed to N.F.L.,2014-01-07,https://www.nytimes.com/2014/01/07/sports/ncaafootball/clemsons-watkins-headed-to-nfl.html
"Paid Notice: Deaths  GLADSTONE, MORTON",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9D0DE1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  VAN BEUREN, JOHN ARCHBOLD DIED ON MONDAY",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9C00EFDC163AF934A35752C0A9629D8B63
"Paid Notice: Memorials  PETSCHEK, CHARLES I",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9E02EFDC163AF934A35752C0A9629D8B63
Senate Postpones Vote on Unemployment Benefits,2014-01-07,https://www.nytimes.com/2014/01/07/us/politics/senate-postpones-vote-on-unemployment-benefits.html
Jameis Winston Smiles All the Way Into Seminole Lore,2014-01-07,https://www.nytimes.com/2014/01/07/sports/ncaafootball/winston-smiles-all-the-way-into-seminole-lore.html
"Paid Notice: Deaths  GLANZ, MARCY",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9E0CE1DC163AF934A35752C0A9629D8B63
Temperatures Plunge in the East and South,2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/us/08COLD_SS.html
James Long: Fall 2014 Menswear,2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/fashion/runway-mens/james-long-fall-2014-menswear.html
California: Arrest Made in Fire at Consulate,2014-01-07,https://www.nytimes.com/2014/01/07/us/california-arrest-made-in-fire-at-consulate.html
"Paid Notice: Deaths  TEPPER, NORMAN",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9406EFDC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  WEYERHAEUSER, ELIZABETH ""BETSY"" FAIRMAN 52",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9D03EFDC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  MATTSON, ROBERT N.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9B06E0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SALTZMAN, AMB",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9C03E0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SEMEL, VERA",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9905EFDC163AF934A35752C0A9629D8B63
Wild Lose Captain Koivu to Injury,2014-01-07,https://www.nytimes.com/2014/01/07/sports/hockey/wild-lose-captain-koivu-to-injury.html
"Paid Notice: Deaths  SHAPIRO, JOSEPH G.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9A04EFDC163AF934A35752C0A9629D8B63
German Skier Criticizes Russian Law,2014-01-07,https://www.nytimes.com/2014/01/07/sports/olympics/german-skier-criticizes-russian-law.html
California: Girl Declared Dead Is Transferred,2014-01-07,https://www.nytimes.com/2014/01/07/us/california-girl-declared-dead-is-transferred.html
New Yorkers Struggle to Shrug Off the Icicles,2014-01-07,https://www.nytimes.com/2014/01/07/nyregion/new-yorkers-cope-with-record-cold-temperatures.html
Faulty Websites Confront Needy in Search of Aid,2014-01-07,https://www.nytimes.com/2014/01/07/us/faulty-websites-confront-needy-in-search-of-aid.html
"Detroit Pensions Are Frozen, Then Thawed",2014-01-07,https://www.nytimes.com/2014/01/07/us/detroit-pensions-are-frozen-then-thawed.html
"Paid Notice: Deaths  COHEN, HERBERT I.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9A06E1DC163AF934A35752C0A9629D8B63
Carole King’s ‘You Make Me Feel’ by Emeli Sande,2014-01-07,https://www.nytimes.com/2014/01/07/booming/carole-kings-you-make-me-feel-by-emeli-sande.html
"Paid Notice: Deaths  COWLAN, RICHARD",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9B01E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SALTZMAN, ARNOLD A",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9D02E0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SCHEINMAN, TOM",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9E0DE0DC163AF934A35752C0A9629D8B63
Florida State Wins With Auburn-Like Comeback,2014-01-07,https://www.nytimes.com/2014/01/07/sports/ncaafootball/florida-state-wins-with-auburn-like-comeback.html
"Paid Notice: Deaths  ULRICH, ERNEST",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9501EFDC163AF934A35752C0A9629D8B63
"Quotation of the Day for Tuesday, January 7, 2014",2014-01-07,https://www.nytimes.com/2014/01/07/pageoneplus/quotation-of-the-day-for-tuesday-january-7-2014.html
Burglars Who Took On F.B.I. Abandon Shadows,2014-01-07,https://www.nytimes.com/2014/01/07/us/burglars-who-took-on-fbi-abandon-shadows.html
J.W. Anderson: Fall 2014 Menswear,2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/fashion/runway-mens/jw-anderson-fall-2014-menswear.html
Hat Trick Propels Islanders,2014-01-07,https://www.nytimes.com/2014/01/07/sports/hockey/hat-trick-propels-islanders.html
"Paid Notice: Deaths  BARTRAM, J. BURR, JR.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9804E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  DALTON, DOROTHY",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9400E1DC163AF934A35752C0A9629D8B63
Mets Sign Catcher,2014-01-07,https://www.nytimes.com/2014/01/07/sports/baseball/mets-sign-catcher.html
Southern Illinois Team Bus Is Stranded,2014-01-07,https://www.nytimes.com/2014/01/07/sports/ncaabasketball/southern-illinois-team-bus-is-stranded.html
"Ariel Sharon, 1928-2014",2014-01-07,https://www.nytimes.com/slideshow/2014/01/07/world/middleeast/20140112-SHARON.html
Thousands Gather to Honor Eusebio,2014-01-07,https://www.nytimes.com/2014/01/07/sports/soccer/thousands-gather-to-honor-eusebio.html
"Paid Notice: Deaths  LESE, JOHN",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9A07E0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  PINKE, MITCHELL",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9500E0DC163AF934A35752C0A9629D8B63
A Once-Troubled Museum Frames a Future in Los Angeles,2014-01-07,https://www.nytimes.com/2014/01/07/arts/design/a-once-troubled-museum-frames-a-future-in-los-angeles.html
"Paid Notice: Deaths  BECKENSTEIN, BRENDA M.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9907E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SCHULMAN, WINIK, MAXINE",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9F0CE0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  SHAPIRO, JOSEPH G",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9B07EFDC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  BARD, HENRY H.",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9F05E1DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  GOODMAN, GEORGE J",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9805E0DC163AF934A35752C0A9629D8B63
"Paid Notice: Deaths  LESE, JOHN HENRY",2014-01-07,https://query.nytimes.com/gst/fullpage.html?res=9904E0DC163AF934A35752C0A9629D8B63
Lineup Set for Tribute to Music of Paul Simon,2014-01-07,https://artsbeat.blogs.nytimes.com/2014/01/07/lineup-set-for-tribute-to-music-of-paul-simon/
Word of the Day | shimmer,2014-01-07,https://learning.blogs.nytimes.com/2014/01/07/word-of-the-day-shimmer/
Enlarging the House of Representatives,2014-01-07,https://economix.blogs.nytimes.com/2014/01/07/enlarging-the-house-of-representatives/
Stealing J. Edgar Hoover’s Secrets,2014-01-07,https://www.nytimes.com/video/us/100000002635482/stealing-j-edgar-hoovers-secrets.html
Ire of Indonesia volcano,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636211/ire-of-indonesia-volcano.html
US to step up arms to Iraq,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636206/us-to-step-up-arms-to-iraq.html
Investors balk as Bangkok shutdown looms,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636208/investors-balk-as-bangkok-shutdown-looms.html
Charges Filed in Attack on Chinese Consulate in San Francisco,2014-01-07,https://sinosphere.blogs.nytimes.com/2014/01/07/charges-filed-in-attack-on-chinese-consulate-in-san-francisco/
Beyond smartphones: Samsung struggles to find new cash cow,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636220/beyond-smartphones-samsung-struggles-to-find-new-cash-cow.html
Forest fires rage in Chile,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636235/forest-fires-rage-in-chile.html
"Paid Notice: Deaths  GOODMAN, GEORGE J.W.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950299
"Paid Notice: Deaths  BARD, HENRY H.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950300
"Paid Notice: Deaths  LESE, JOHN H.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950303
"Paid Notice: Deaths  BARTRAM, J. ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950306
"Paid Notice: Deaths  PINKE, MITCHELL ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950309
"Paid Notice: Deaths  SCHEINMAN, TOM ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950313
"Paid Notice: Deaths  SHAPIRO, JOSEPH G.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950314
"Paid Notice: Deaths  LESE, JOHN ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950315
"Paid Notice: Deaths  EISNER, NATHANIEL ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950316
"Paid Notice: Deaths  PETSCHEK, CHARLES I.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950317
"Paid Notice: Deaths  COHEN, HERBERT I.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950318
"Paid Notice: Deaths  GLADSTONE, MORTON ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950319
"Paid Notice: Deaths  SHAPIRO, JOSEPH G.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950320
"Paid Notice: Deaths  SALTZMAN, ARNOLD A.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950321
"Paid Notice: Deaths  MATTSON, ROBERT N.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950322
"Paid Notice: Deaths  COWLAN, RICHARD ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950323
"Paid Notice: Deaths  TEPPER, NORMAN ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950324
"Paid Notice: Deaths  BECKENSTEIN, BRENDA M.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950325
"Paid Notice: Deaths  WEYERHAEUSER, ELIZABETH ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950326
"Paid Notice: Deaths  SEMEL, VERA ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950327
"Paid Notice: Deaths  SALTZMAN, ARNOLD A.",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950328
"Paid Notice: Deaths  SCHULMAN-WINIK, MAXINE ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950329
"Paid Notice: Deaths  GLANZ, MARCY ",2014-01-07,https://www.legacy.com/Link.asp?I=LS000168950330
Indonesia volcano in new eruptions,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636247/indonesia-volcano-in-new-eruptions.html
"As Donations Pour In, Aam Aadmi Party Tries to Transform Campaign Finance",2014-01-07,https://india.blogs.nytimes.com/2014/01/07/as-donations-pour-in-aam-aadmi-party-tries-to-transform-campaign-finance/
Emerging Markets Expected to Drive Device Sales,2014-01-07,https://bits.blogs.nytimes.com/2014/01/07/emerging-markets-expected-to-drive-device-sales/
A New Mayor for Boston,2014-01-07,https://www.nytimes.com/video/us/100000002635719/a-new-mayor-for-boston.html
Travel Disrupted,2014-01-07,https://www.nytimes.com/interactive/2014/01/07/us/travel-disrupted.html
"Test Yourself | History, Jan. 7",2014-01-07,https://learning.blogs.nytimes.com/2014/01/07/test-yourself-history-jan-7/
6 Q's About the News | An Instant Archive for the Latest Slang,2014-01-07,https://learning.blogs.nytimes.com/2014/01/07/6-qs-about-the-news-an-instant-archive-for-the-latest-slang/
"From Sea to Sea, a Sharp Contrast",2014-01-07,https://www.nytimes.com/interactive/2014/01/07/us/from-sea-to-sea-a-sharp-contrast.html
Palestinian Pleasures,2014-01-07,https://lens.blogs.nytimes.com/2014/01/07/palestinian-pleasures/
Should College Football Players Get Paid?,2014-01-07,https://learning.blogs.nytimes.com/2014/01/07/should-college-football-players-get-paid/
Times Minute | Rodman in North Korea,2014-01-07,https://www.nytimes.com/video/multimedia/100000002635992/times-minute-rodman-in-north-korea.html
Times Minute | Rodman in North Korea Again,2014-01-07,https://www.nytimes.com/news/minute/2014/01/07/times-minute-rodman-in-north-korea-again/
New York Today: 'Life-Threatening Wind Chill',2014-01-07,https://cityroom.blogs.nytimes.com/2014/01/07/new-york-today-life-threatening-wind-chill/
"Familiar Yet Distant, With Songs and an Edge ",2014-01-08,https://www.nytimes.com/2014/01/08/arts/music/temperamental-neil-young-starts-run-at-carnegie-hall.html
UN: 'CAR crisis could spiral',2014-01-07,https://www.nytimes.com/video/multimedia/100000002636375/un-car-crisis-could-spiral.html
"For Theo Walcott, Too Much Speed to Burn",2014-01-08,https://www.nytimes.com/2014/01/08/sports/soccer/for-theo-walcott-too-much-speed-to-burn.html
Maersk to Sell Stake in Denmark's Largest Retailer,2014-01-07,https://dealbook.nytimes.com/2014/01/07/maersk-to-sell-stake-in-danish-grocery-giant/
What Makes Lagos a Model City,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/what-makes-lagos-a-model-city.html
Purge of Police Said to Be Move by Turkey to Disrupt Graft Inquiry,2014-01-08,https://www.nytimes.com/2014/01/08/world/europe/turkey-corruption-inquiry.html
Police hold Afghan bomb vest girl,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636394/police-hold-afghan-bomb-vest-girl.html
Deadly blast in Kirkuk,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636396/deadly-blast-in-kirkuk.html
Connecting With the Classics,2014-01-08,https://www.nytimes.com/2014/01/08/arts/international/connecting-with-the-classics-up-close.html
A Conversation With: Author Rana Dasgupta,2014-01-07,https://india.blogs.nytimes.com/2014/01/07/a-conversation-with-author-rana-dasgupta/
Russia’s ‘Spare Individuals’,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/trudolyubov-russias-spare-individuals.html
Curbing a Potent Greenhouse Gas,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/curbing-a-potent-greenhouse-gas.html
The Submarine Race in Asia,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/the-submarine-race-in-asia.html
Exhibition Traces Bauhaus Luminary’s Struggle With His Past,2014-01-08,https://www.nytimes.com/2014/01/08/arts/design/A-Bauhaus-Luminarys-Struggle-With-Past-as-Nazi-Propagandist.html
Judge Accuses Spanish Princess of Money Laundering and Tax Fraud,2014-01-08,https://www.nytimes.com/2014/01/08/world/europe/judge-charges-spanish-princess-with-tax-fraud.html
"For a Former Pizzeria Owner, It's All Gravy",2014-01-07,https://boss.blogs.nytimes.com/2014/01/07/for-a-former-pizzeria-owner-its-all-gravy/
Combating Slavery in Haiti,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/combating-slavery-in-haiti.html
Intersection: Brooklyn Heights Vintage,2014-01-07,https://www.nytimes.com/video/fashion/100000002634807/refined-vintage-fashion-in-brooklyn-heights-new-york-city-intersection.html
China Confronts the Online Rumor Mill,2014-01-08,https://www.nytimes.com/2014/01/08/opinion/yu-hua-china-confronts-the-online-rumor-mill.html
Microsoft helps Africa get online,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636468/microsoft-helps-africa-get-online.html
How the Obama Administration Can Get Bluefin Tuna Off the (Wrong) Hook,2014-01-07,https://dotearth.blogs.nytimes.com/2014/01/07/how-the-obama-administration-can-get-bluefin-tuna-off-the-wrong-hook/
European Cable Operator Altice Plans $1 Billion I.P.O.,2014-01-07,https://dealbook.nytimes.com/2014/01/07/european-cable-operator-altice-plans-1-billion-i-p-o/
Labor Tactic Raises Fear for France,2014-01-08,https://www.nytimes.com/2014/01/08/business/international/french-workers-hold-goodyear-managers-over-jobs.html
Daily Report: Soft Smartphone Sales Lead to Decline in Samsung's Profit,2014-01-07,https://bits.blogs.nytimes.com/2014/01/07/daily-report-soft-smartphone-sales-lead-to-decline-in-samsungs-profit/
Diary of an Exit Poller,2014-01-07,https://cityroom.blogs.nytimes.com/2014/01/07/diary-of-an-exit-poller/
Will Forte Is Just as Surprised as You Are,2014-01-07,https://carpetbagger.blogs.nytimes.com/2014/01/07/will-forte-is-just-as-surprised-as-you-are/
Trial Begins for Former SAC Trader,2014-01-07,https://dealbook.nytimes.com/2014/01/07/morning-agenda-trial-begins-for-former-sac-trader/
Large wave causes panic in Portugal,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636517/large-wave-causes-panic-in-portugal.html
UK car sales reflect fast lane economy,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636528/uk-car-sales-reflect-fast-lane-economy.html
Christopher Kane’s Vision for His First Store,2014-01-08,https://www.nytimes.com/2014/01/08/fashion/In-London-Christopher-Kane-To-Open-His-First-Store.html
Greek Police Hunt for Convicted Terrorist Who Disappeared on Furlough,2014-01-08,https://www.nytimes.com/2014/01/08/world/europe/greek-authorities-seek-convicted-terrorist-who-violated-furlough.html
Britain's Prince William begins course at Cambridge University,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636567/britains-prince-william-begins-course-at-cambridge-university.html
Low Inflation Worries the Euro Zone ,2014-01-08,https://www.nytimes.com/2014/01/08/business/international/another-worryingly-low-inflation-rate-for-the-euro-zone.html
Charges for 106 in Huge Fraud Over Disability,2014-01-08,https://www.nytimes.com/2014/01/08/nyregion/retired-new-york-officers-and-firefighters-charged-in-social-security-scheme.html
Image of the Day: January 7,2014-01-07,https://india.blogs.nytimes.com/2014/01/07/image-of-the-day-january-7/
JPMorgan Is Penalized $2 Billion Over Madoff,2014-01-07,https://dealbook.nytimes.com/2014/01/07/jpmorgan-settles-with-federal-authorities-in-madoff-case/
Market Rally Ends New Year Skid,2014-01-08,https://www.nytimes.com/2014/01/08/business/daily-stock-market-activity.html
Lindsey Vonn’s Injured Knee Will Keep Her Out of Sochi Games,2014-01-08,https://www.nytimes.com/2014/01/08/sports/olympics/lindsey-vonn-wont-ski-at-the-sochi-games.html
Citizens Financial to Sell Chicago-Area Branches to U.S. Bancorp,2014-01-07,https://dealbook.nytimes.com/2014/01/07/citizens-financial-to-sell-chicago-area-branches-to-u-s-bancorp/
Ireland's popular post-bailout bond,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636633/irelands-popular-post-bailout-bond.html
In Performance: Bobby Moreno of 'Year of the Rooster',2014-01-07,https://artsbeat.blogs.nytimes.com/2014/01/07/in-performance-bobby-moreno-of-year-of-the-rooster/
Karen Carpenter: Voice of a Lifetime,2014-01-07,https://6thfloor.blogs.nytimes.com/2014/01/07/karen-carpenter-voice-of-a-lifetime/
Today in Small Business: Close the S.B.A.?,2014-01-07,https://boss.blogs.nytimes.com/2014/01/07/today-in-small-business-close-the-s-b-a/
Making Tracks for Cheese,2014-01-07,https://intransit.blogs.nytimes.com/2014/01/07/making-tracks-for-cheese/
Winter Squash Finds a Mate in Tofu,2014-01-08,https://www.nytimes.com/2014/01/08/dining/winter-squash-finds-a-mate-in-tofu.html
Oracle Agrees to Buy Cloud-Based Service,2014-01-07,https://dealbook.nytimes.com/2014/01/07/oracle-agrees-to-buy-cloud-based-service/
In Our Pages: January 8,2014-01-07,https://iht-retrospective.blogs.nytimes.com/2014/01/07/in-our-pages-january-8/
Bloomberg Failed to Meet 51% of Goals in His Last Fiscal Year in Office,2014-01-07,https://cityroom.blogs.nytimes.com/2014/01/07/bloomberg-failed-to-meet-51-of-goals-in-his-last-fiscal-year-in-office/
Mussina Deserves More Than ‘Almost’ From Hall,2014-01-08,https://www.nytimes.com/2014/01/08/sports/baseball/hall-of-fame-should-not-be-one-of-mussinas-almosts.html
Vote in Senate Starts Talks on Extending Unemployment Benefits,2014-01-08,https://www.nytimes.com/2014/01/08/us/politics/unemployment-benefits.html
"Through Nearly Third of Ballots, 4 Players Are on Track for Election ",2014-01-08,https://www.nytimes.com/2014/01/08/sports/baseball/maddux-and-glavine-on-top-in-hall-of-fame-exit-polling.html
Bounced From Hospice,2014-01-07,https://newoldage.blogs.nytimes.com/2014/01/07/bounced-from-hospice/
"Amid Accusations of Department Misconduct, Los Angeles Sheriff Will Step Down",2014-01-08,https://www.nytimes.com/2014/01/08/us/los-angeles-sheriff-under-fire-stepping-down-officials-say.html
London Fashion Week: J.W. Anderson Fall/Winter 2014,2014-01-07,https://tmagazine.blogs.nytimes.com/2014/01/07/the-scene-london-fashion-week-j-w-anderson-2/
Chevrolet Introduces Corvette Performance Data Recorder at C.E.S.,2014-01-08,https://www.nytimes.com/2014/01/08/automobiles/chevrolet-introduces-corvette-performance-data-recorder-at-ces.html
"On McQueen's Night, Belafonte Steals the Show",2014-01-07,https://carpetbagger.blogs.nytimes.com/2014/01/07/mcqueens-night-but-belafonte-steals-the-show/
Android to top 1 billion users,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636772/android-to-top-1-billion-users.html
Pay-Per-Like,2014-01-07,https://takingnote.blogs.nytimes.com/2014/01/07/pay-per-like/
Lang Lang and Metallica Join an Offbeat List of Grammy Collaborators,2014-01-07,https://artsbeat.blogs.nytimes.com/2014/01/07/lang-lang-and-metallica-join-an-offbeat-list-of-grammy-collaborators/
When Good Things Like the Playoffs Happen to Bad Teams Like the Knicks,2014-01-08,https://www.nytimes.com/2014/01/08/sports/basketball/when-good-things-like-the-playoffs-happen-to-bad-teams-like-the-knicks.html
Times Minute | Weather Whiplash,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636821/times-minute-weather-whiplash.html
Skier Lindsey Vonn bows out of Sochi Olympics,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636809/skier-lindsey-vonn-bows-out-of-sochi-olympics.html
Jane Campion to Lead Cannes Film Festival Jury,2014-01-07,https://artsbeat.blogs.nytimes.com/2014/01/07/jane-campion-to-lead-cannes-film-festival-jury/
Times Minute | Weather Whiplash,2014-01-07,https://www.nytimes.com/news/minute/2014/01/07/times-minute-weather-whiplash/
House Financial Services Chairman to Seek Volcker Rule Change,2014-01-07,https://dealbook.nytimes.com/2014/01/07/representative-to-propose-bill-to-tweak-volcker-rule/
First Batch of Deadly Chemicals Exported From Syria,2014-01-08,https://www.nytimes.com/2014/01/08/world/middleeast/syria-chemical-weapons.html
The Pirate Bay Has a Plan to Avoid Blockades,2014-01-07,https://bits.blogs.nytimes.com/2014/01/07/hoping-to-avoid-blockades-the-pirate-bay-plans-peer-to-peer-app/
Soft Forecast by Samsung Points Out Challenges,2014-01-08,https://www.nytimes.com/2014/01/08/business/international/samsung-report-on-earnings-reveals-challenges-ahead.html
Ex-Knick Regretting North Korea Participation,2014-01-08,https://www.nytimes.com/2014/01/08/sports/basketball/ex-knick-says-north-korea-game-dwarfed-by-politics.html
Crossing Gender Boundaries Again,2014-01-08,https://www.nytimes.com/2014/01/08/fashion/In-London-Fashion-Crosses-the-Gender-Boundaries.html
200 Years of American Financial Crises,2014-01-07,https://economix.blogs.nytimes.com/2014/01/07/200-years-of-american-financial-crises/
"The Gun Report: January 7, 2014",2014-01-07,https://nocera.blogs.nytimes.com/2014/01/07/the-gun-report-january-7-2014/
Obama Calls For Action on Unemployment,2014-01-07,https://www.nytimes.com/video/multimedia/100000002636889/president-pushes-congress-for-unemployment-benefit-extension.html
Wolfram Wants to Connect the Internet of Things,2014-01-07,https://bits.blogs.nytimes.com/2014/01/07/wolfram-alpha-wants-to-connect-the-internet-of-things/
Danglers Ahead,2014-01-07,https://afterdeadline.blogs.nytimes.com/2014/01/07/danglers-ahead/
"Obama Speaks of Better Days for Economy, With Asterisk",2014-01-08,https://www.nytimes.com/2014/01/08/us/politics/obama.html
