headline,date,url
"U.S. Offshore Wind Farm, Made in Europe",2014-01-23,https://www.nytimes.com/2014/01/23/business/energy-environment/us-offshore-wind-farm-made-in-europe.html
Serena Williams May End Boycott of Event at Indian Wells,2014-01-23,https://www.nytimes.com/2014/01/23/sports/tennis/serena-williams-may-end-boycott-of-event-at-indian-wells.html
"Own Less, Live More",2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/garden/20140123-LITTEHOUSE.html
Freedom in 704 Square Feet,2014-01-23,https://www.nytimes.com/2014/01/23/garden/freedom-in-704-square-feet.html
We’ve Got Your Number,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/greenhouse-weve-got-your-number.html
The Source | Theaster Gates in Conversation With Doug Aitken,2014-01-22,https://tmagazine.blogs.nytimes.com/2014/01/22/the-source-theaster-gates-in-conversation-with-doug-aitken/
Michigan Governor Asks State Lawmakers to Provide $350 Million for Detroit,2014-01-23,https://www.nytimes.com/2014/01/23/us/michigan-governor-asks-state-lawmakers-to-provide-350-million-for-detroit.html
S.E.C. Judge Censures China Firms Over Audits,2014-01-23,https://www.nytimes.com/2014/01/23/business/international/sec-judge-censures-china-firms-over-audits.html
A Tell-All Born From Goldman Gossip ,2014-01-22,https://dealbook.nytimes.com/2014/01/22/a-tell-all-born-from-goldman-gossip/
Reading Books Is Fundamental,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/blow-reading-books-is-fundamental.html
The Luck of the Pontiff,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/collins-the-luck-of-the-pontiff.html
"Lessons Learned, H&M Returns to Super Bowl With New Beckham Spot",2014-01-23,https://www.nytimes.com/2014/01/23/business/media/lessons-learned-hm-returns-to-super-bowl-with-new-beckham-spot.html
Tiger Woods’s Schedule Is Unexpectedly Open After Lindsey Vonn’s Season-Ending Injury,2014-01-23,https://www.nytimes.com/2014/01/23/sports/golf/tiger-woodss-schedule-is-unexpectedly-open-after-lindsey-vonns-season-ending-injury.html
Gay Marriages Confront Catholic School Rules,2014-01-23,https://www.nytimes.com/2014/01/23/us/gay-marriages-confront-catholic-school-rules.html
"Martha Beck, Who Founded the Drawing Center in New York, Dies at 75",2014-01-23,https://www.nytimes.com/2014/01/23/arts/design/martha-beck-founder-of-the-drawing-center-dies-at-75.html
Netflix CEO champions subscriber growth,2014-01-22,https://www.nytimes.com/video/multimedia/100000002666043/netflix-ceo-champions-subscriber-growth.html
"Embattled Toronto mayor admits to ""minor setback""",2014-01-22,https://www.nytimes.com/video/multimedia/100000002666045/embattled-toronto-mayor-admits-to-minor-setback.html
Giants Hire Another Assistant for Offense,2014-01-23,https://www.nytimes.com/2014/01/23/sports/football/nfl-roundup.html
Modern Family Matters,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/kristof-modern-family-matters.html
&#8216;No Luck&#8217; for a Growing Family,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/for-a-family-struggling-to-pay-bills-2-steps-forward-and-3-steps-back.html
Exporting U.S. Rules for Foreign Banks ,2014-01-22,https://dealbook.nytimes.com/2014/01/22/exporting-u-s-rules-for-foreign-banks/
Ukrainian Standoff,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/ukrainian-standoff.html
Details Slip By Insider Trial's Main Witness,2014-01-22,https://dealbook.nytimes.com/2014/01/22/details-slip-by-insider-trials-main-witness/
A Plan to Make Voting Easier,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/a-plan-to-make-voting-easier.html
"Heavy Load in Japan, but a Star Is Used to It",2014-01-23,https://www.nytimes.com/2014/01/23/sports/baseball/japanese-star-has-carried-heavy-workload.html
"Leaning Right in Hollywood, Under a Lens",2014-01-23,https://www.nytimes.com/2014/01/23/us/politics/leaning-right-in-hollywood-under-a-lens.html
Political Rumble Over Pre-K,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/political-rumble-over-pre-k.html
State Dept. Learned in November of Photos Said to Show Torture in Syria,2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/photo-archive-linked-to-torture-seems-unlikely-to-alter-us-policy-on-syria.html
De Blasio Sets Ambitious Goal for Affordable Apartments,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/de-blasio-sets-ambitious-goal-for-affordable-apartments.html
"Winning Lottery Numbers for Jan. 22, 2014",2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/winning-lottery-numbers-for-jan-22-2014.html
New Push Is Made to Free an American While Iran Is at the Negotiating Table,2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/new-push-is-made-to-free-an-american-while-iran-is-at-the-negotiating-table.html
"Cousins, Across the Color Line",2014-01-22,https://opinionator.blogs.nytimes.com/2014/01/22/cousins-across-the-color-line/
"Seahawks’ Richard Sherman, Like Cornerbacks Before Him, Plays Man-to-Man and Goes Toe to Toe",2014-01-23,https://www.nytimes.com/2014/01/23/sports/football/seahawks-richard-sherman-like-cornerbacks-before-him-plays-man-to-man-and-goes-toe-to-toe.html
Enjoying a Total Meltdown,2014-01-23,https://www.nytimes.com/2014/01/23/garden/enjoying-a-total-meltdown.html
Helping Poor Defendants Post Bail in Backlogged Bronx,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/helping-poor-defendants-post-bail-in-backlogged-bronx.html
Comment by Cuomo Outrages Republicans,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/cuomo-comment-elicits-retort-from-republicans.html
When Political Spouse Helps Cause a Downfall,2014-01-23,https://www.nytimes.com/2014/01/23/us/when-political-spouse-helps-cause-a-downfall.html
Organizer Says It Will Reinstate Appearance Fees for Top Racers ,2014-01-23,https://www.nytimes.com/2014/01/23/sports/organizer-of-top-running-events-to-reinstate-appearance-fees.html
"In New Jersey, Claims Elevate Mayor’s Profile",2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/making-claim-towns-mayor-gains-notice.html
Italy: Businesses Seized in Inquiry Tied to Mob Boss,2014-01-23,https://www.nytimes.com/2014/01/23/world/europe/italy-businesses-seized-in-inquiry-tied-to-mob-boss.html
Lee and Morty Kaufman: Cleaning Up in Their 90s,2014-01-23,https://www.nytimes.com/2014/01/23/garden/lee-and-morty-kaufman-cleaning-up-in-their-90s.html
"Corrections: January 23, 2014",2014-01-23,https://www.nytimes.com/2014/01/23/pageoneplus/corrections-january-23-2014.html
Turkey: More Police Are Fired or Reassigned,2014-01-23,https://www.nytimes.com/2014/01/23/world/europe/turkey-more-police-are-fired-or-reassigned.html
"If You Want to Be Loved, Be Lovable",2014-01-22,https://wordplay.blogs.nytimes.com/2014/01/22/if-you-want-to-be-loved-be-lovable/
Family of South Carolina Boy Put to Death Seeks Exoneration 70 Years Later,2014-01-23,https://www.nytimes.com/2014/01/23/us/family-of-s-carolina-boy-put-to-death-seeks-exoneration-70-years-later.html
Iran: Surge in Executions Worries Rights Experts,2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/iran-surge-in-executions-worries-rights-experts.html
"With ‘Virginia Way,’ State Thought It Didn’t Need Rules",2014-01-23,https://www.nytimes.com/2014/01/23/us/politics/with-virginia-way-state-thought-it-didnt-need-rules.html
South Korea: Kidnapped Trade Official Is Rescued,2014-01-23,https://www.nytimes.com/2014/01/23/world/asia/south-korea-kidnapped-trade-official-is-rescued.html
New Speaker Gives Her Allies Plum Posts ,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/new-speaker-gives-allies-plum-posts-on-council.html
Some Parents Bemoan Icy Treks as de Blasio Stands by Choice to Keep Schools Open,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/some-parents-bemoan-icy-treks-as-de-blasio-stands-by-choice-to-keep-schools-open.html
Arizona Fraternity Party Stirs Concerns of Racism,2014-01-23,https://www.nytimes.com/2014/01/23/us/arizona-fraternity-party-stirs-concerns-of-racism.html
Fire Destroys Biodiesel Refinery in Mississippi,2014-01-22,https://thelede.blogs.nytimes.com/2014/01/22/fire-destroys-biodiesel-refinery-in-mississippi/
California: Transit Officer Killed by Fellow Officer,2014-01-23,https://www.nytimes.com/2014/01/23/us/california-transit-officer-killed-by-fellow-officer.html
Nevada: Inquiry Cites Error in Deaths of Marines,2014-01-23,https://www.nytimes.com/2014/01/23/us/nevada-inquiry-cites-error-in-deaths-of-marines.html
Thunder Beat Spurs to Reclaim Top Record in the West,2014-01-23,https://www.nytimes.com/2014/01/23/sports/basketball/nba-roundup.html
"Illinois: Girl, 14, Is Charged With Murder of 11-Year-Old",2014-01-23,https://www.nytimes.com/2014/01/23/us/illinois-girl-14-is-charged-with-murder-of-11-year-old.html
"Hendrickson, Ailing Star in Ski Jump, Is Named to U.S. Team",2014-01-23,https://www.nytimes.com/2014/01/23/sports/olympics/ski-jump-star-still-ailing-but-on-olympics-team.html
A Secluded Compound in St. Thomas,2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/greathomesanddestinations/20140123-GH-IHH.html
House Hunting on ... St. Thomas,2014-01-23,https://www.nytimes.com/2014/01/23/greathomesanddestinations/house-hunting-on-st-thomas.html
A Manufacturing Slowdown Carries Over to 2014 in China,2014-01-23,https://www.nytimes.com/2014/01/23/business/international/a-manufacturing-slowdown-carries-over-to-2014-in-china.html
The Call of the Worn,2014-01-23,https://www.nytimes.com/2014/01/23/greathomesanddestinations/the-call-of-the-worn.html
"Douglas Davis, Newsweek Critic and Internet Artist, Dies at 80",2014-01-23,https://www.nytimes.com/2014/01/23/arts/design/douglas-davis-critic-and-internet-artist-dies-at-80.html
"Quotation of the Day for Thursday, January 23, 2014",2014-01-23,https://www.nytimes.com/2014/01/23/pageoneplus/quotation-of-the-day-for-thursday-january-23-2014.html
A Stifled Soul Toughs It Out With At-Home Acts,2014-01-22,https://www.nytimes.com/2014/01/23/movies/in-towheads-a-woman-tiptoes-toward-a-nervous-breakdown.html
Knicks’ Defensive Disarray in Loss to 76ers Puts Woodson on the Spot,2014-01-23,https://www.nytimes.com/2014/01/23/sports/basketball/knicks-defensive-disarray-in-loss-to-76ers-puts-woodson-on-the-spot.html
Philadelphia Principals Fired in Cheating Scandal,2014-01-23,https://www.nytimes.com/2014/01/23/us/philadelphia-principals-fired-over-cheating.html
"Leslie Lee, Playwright Who Enlarged Black Life Onstage, Dies at 83",2014-01-23,https://www.nytimes.com/2014/01/23/theater/leslie-lee-playwright-of-black-life-dies-at-83.html
"What You Get For … $700,000",2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/greathomesanddestinations/20140123-GH-WYG.html
"What You Get For ... $700,000",2014-01-23,https://www.nytimes.com/2014/01/23/greathomesanddestinations/what-you-get-for-700000.html
Sugar Bowls and Creamers: Adding Sweetness and Light,2014-01-23,https://www.nytimes.com/2014/01/23/garden/sugar-bowls-and-creamers-adding-sweetness-and-light.html
"John J. McGinty III, Who Gave Away His Medal of Honor, Dies at 73",2014-01-23,https://www.nytimes.com/2014/01/23/us/john-j-mcginty-iii-war-hero-dies-at-73.html
These Can Go Anywhere,2014-01-23,https://www.nytimes.com/2014/01/23/garden/these-can-go-anywhere.html
"Sales at Canvas, From the Source and Others",2014-01-23,https://www.nytimes.com/2014/01/23/garden/sales-at-canvas-from-the-source-and-others.html
"Into Everyday Life, a Few Drops Fall",2014-01-23,https://www.nytimes.com/2014/01/23/garden/into-everyday-life-a-few-drops-fall.html
"For the Laid-Back, a Limited Edition",2014-01-23,https://www.nytimes.com/2014/01/23/garden/for-the-laid-back-a-limited-edition.html
A Niche for Oomph,2014-01-23,https://www.nytimes.com/2014/01/23/garden/a-niche-for-oomph.html
"Host’s Pride Rests on an Aging, and Aching, Star Skater",2014-01-23,https://www.nytimes.com/2014/01/23/sports/olympics/hosts-pride-rests-on-an-aging-and-aching-star-skater.html
Ecuador: President to Ask U.S. Officers to Leave,2014-01-23,https://www.nytimes.com/2014/01/23/world/americas/ecuador-president-to-ask-us-officers-to-leave.html
Faded Beauty,2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/greathomesanddestinations/20140123_LOCATIONS.html
South African Leads,2014-01-23,https://www.nytimes.com/2014/01/23/sports/golf/south-african-leads.html
UConn Reaches 20 Wins,2014-01-23,https://www.nytimes.com/2014/01/23/sports/ncaabasketball/uconn-reaches-20-wins.html
No. 21 Michigan Beats No. 10 Iowa,2014-01-23,https://www.nytimes.com/2014/01/23/sports/ncaabasketball/no-21-michigan-beats-no-10-iowa.html
Texas Executes Mexican Man for Murder,2014-01-23,https://www.nytimes.com/2014/01/23/us/texas-executes-mexican-for-murder.html
Manchester United Falls in League Cup Shootout,2014-01-23,https://www.nytimes.com/2014/01/23/sports/soccer/manchester-united-falls-in-league-cup-shootout.html
Manchester United Falls in League Cup Shootout,2014-01-23,https://www.nytimes.com/2014/01/23/sports/soccer/manchester-united-falls-in-league-cup-semifinal-shootout.html
When One Person Lives a Lie,2014-01-23,https://www.nytimes.com/2014/01/23/booming/when-one-person-lives-a-lie.html
"Paid Notice: Deaths  GOLDSTEIN, ARNOLD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9A06E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  SCHINDEL, MURRAY",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9F0CE1DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  WEITZEL, WILLIAM C.",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9B07E0DC173AF930A15752C0A9629D8B63
"Paid Notice: Memorials  STEINBERG, RICHARD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9C00E0DC173AF930A15752C0A9629D8B63
Comparing Two Operations,2014-01-23,https://www.nytimes.com/interactive/2014/01/23/health/procedures-joints-standalone.html
Home Prices in 20 Cities,2014-01-23,https://www.nytimes.com/interactive/2014/01/23/business/case-shiller-slider.html
"Paid Notice: Deaths  WALSH, JOSEPH",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9A04E0DC173AF930A15752C0A9629D8B63
Governor Says It’s All Settled but the Money,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/governor-says-its-all-settled-but-the-money.html
Security Check Firm Said to Have Defrauded U.S.,2014-01-23,https://www.nytimes.com/2014/01/23/us/security-check-firm-said-to-have-defrauded-us.html
A Japanese Thread in the Bronx,2014-01-23,https://www.nytimes.com/2014/01/23/sports/baseball/a-japanese-thread-in-the-bronx.html
"Paid Notice: Deaths  CAHN, ROBERT FREDERICK",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9D0CE3DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  STANTON, WALTER X.",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9905E0DC173AF930A15752C0A9629D8B63
Li Na Gets Back to Open Final; Wawrinka Reaches His First,2014-01-23,https://www.nytimes.com/2014/01/23/sports/tennis/li-na-gets-back-to-australian-open-final-halting-trend-of-upsets.html
Hoboken Mayor Is Said to Have Told of Threat,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/hoboken-mayor-is-said-to-have-told-of-threat.html
"Paid Notice: Deaths  AGATA, BURTON C.",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9502E3DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  LEVINSOHN, JAY DOUGLAS",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9D0DE2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  MCLANE, ROBERT MILLIGAN",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9904E1DC173AF930A15752C0A9629D8B63
"Paid Notice: Memorials  FELD, ISABEL",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9406E0DC173AF930A15752C0A9629D8B63
"Paid Notice: Memorials  STARK, CHRYSTAL OUR FIRST YEAR WITHOUT YOU",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9501E0DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  SAYERS, ROSS VEREY, M.D.",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9D02E1DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  RUBIN, JEFFREY MARK",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9B06E1DC173AF930A15752C0A9629D8B63
A Swede’s Second Set of Heartfelt Electronic Beats,2014-01-23,https://www.nytimes.com/2014/01/23/t-magazine/a-swedes-second-set-of-heartfelt-electronic-beats.html
Watchdog Report Says N.S.A. Program Is Illegal and Should End,2014-01-23,https://www.nytimes.com/2014/01/23/us/politics/watchdog-report-says-nsa-program-is-illegal-and-should-end.html
"Paid Notice: Deaths  RUBIN, JEFFREY",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9401E1DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  BERRY, PETER CHAMBERLAIN",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9C0DE3DC173AF930A15752C0A9629D8B63
Cuomo Sweetens Pre-K Deal: ‘Whatever’ Mayor Needs,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/cuomo-sweetens-pre-k-deal-whatever-mayor-needs.html
"Moving, Without Feet to Do So",2014-01-23,https://www.nytimes.com/2014/01/23/science/earth/moving-without-feet-to-do-so.html
"Paid Notice: Deaths  FILBIN, DR",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9804E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  LEE, SAMANTHA",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9C02E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  PERLIN, BERNARD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9A07E1DC173AF930A15752C0A9629D8B63
What’s on Thursday,2014-01-23,https://www.nytimes.com/2014/01/23/arts/television/whats-on-thursday.html
"Paid Notice: Deaths  ADOLFSEN, LAUREN",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9B00E3DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  RUBIN, JEFFREY",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9C03E1DC173AF930A15752C0A9629D8B63
"Upward Mobility Has Not Declined, Study Says",2014-01-23,https://www.nytimes.com/2014/01/23/business/upward-mobility-has-not-declined-study-says.html
"Paid Notice: Deaths  GOLDSTEIN, ARNOLD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9907E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  GOLDSTEIN, ARNOLD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9B01E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  KAPLAN, BERNARD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9400E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  RUBIN, JEFFREY",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9500E1DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  SCHAPIRO, EDWARD",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9E0DE1DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  ADOLFSEN, LAUREN ANNE",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9403E3DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  DEVRIES, PHYLLIS KREX",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9F05E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  LEE, LESLIE",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9503E2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  LEVY, MILDRED CHERIN",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9E0CE2DC173AF930A15752C0A9629D8B63
"Paid Notice: Deaths  MAYER, PETER",2014-01-23,https://query.nytimes.com/gst/fullpage.html?res=9805E1DC173AF930A15752C0A9629D8B63
headline,date,url
Roasted Cauliflower Gratin With Tomatoes and Goat Cheese,2014-01-23,https://www.nytimes.com/2014/01/23/health/roasted-cauliflower-gratin-with-tomatoes-and-goat-cheese.html
Roasted Eggplant and Red Pepper Gratin,2014-01-24,https://www.nytimes.com/2014/01/24/health/roasted-eggplant-and-red-pepper-gratin.html
How to Unblock Adobe Reader in Safari,2014-01-23,https://www.nytimes.com/2014/01/23/technology/personaltech/how-to-unblock-adobe-reader-in-safari.html
An LED Bulb Is Both Dimmable and Affordable,2014-01-23,https://www.nytimes.com/2014/01/23/technology/personaltech/review-the-philips-slimstyle-led-lamp.html
A Miniaturized Controller for iOS Games,2014-01-23,https://www.nytimes.com/2014/01/23/technology/personaltech/review-stratus-game-controller-from-steelseries.html
A Leader of Pro-Government Faction Is Shot in Thailand,2014-01-23,https://www.nytimes.com/2014/01/23/world/asia/thailand.html
"Facing Outcry on East Side, Mayor Admits Snow Removal Efforts Fell Short",2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/east-coast-storm-brings-snow-and-disruptions-to-the-new-york-region.html
"Syrian Peace Talks Open With Vitriol, as Official Rails at Rebels",2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/syria.html
Roger Federer Finds a Higher Level as Other Stars Fall,2014-01-23,https://www.nytimes.com/2014/01/23/sports/tennis/at-australian-open-young-players-show-their-promise-against-the-stars.html
Unrest Deepens in Ukraine as Protests Turn Deadly,2014-01-23,https://www.nytimes.com/2014/01/23/world/europe/ukraine-protests.html
"Israeli Strike Kills 2 Palestinians, One a Militant, in Gaza",2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/deadly-israeli-airstrike-hits-gaza.html
"Speaking Out Against Vote’s Date, a Thai Citizen (and Election Panel Member)",2014-01-23,https://www.nytimes.com/2014/01/23/world/asia/thailand-election.html
"Suddenly, Hope in Africa",2014-01-23,https://www.nytimes.com/2014/01/23/opinion/suddenly-hope-in-africa.html
France’s Wandering Scapegoats,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/frances-wandering-scapegoats.html
Wheelies: The Calling All Aluminum F-150 Mechanics Edition,2014-01-23,https://www.nytimes.com/2014/01/23/automobiles/wheelies-the-calling-all-aluminum-f-150-mechanics-edition.html
China’s Temporary-Worker Ploy,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/murong-chinas-temporary-worker-ploy.html
Blindness at the Top,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/blindness-at-the-top.html
The Old King of the New Spain,2014-01-23,https://www.nytimes.com/2014/01/23/opinion/the-king-and-the-elephant.html
A Stealthy Approach Proves Best for Radwanska,2014-01-23,https://www.nytimes.com/2014/01/23/sports/tennis/a-stealthy-approach-proves-best-for-radwanska.html
"Europe, Facing Economic Pain, May Ease Climate Rules",2014-01-23,https://www.nytimes.com/2014/01/23/business/international/european-union-lowers-ambitions-on-renewable-energy.html
Australia Divided on Fracking,2014-01-23,https://www.nytimes.com/2014/01/23/business/energy-environment/australia-divided-on-fracking.html
"Sold on Yankees, Masahiro Tanaka Gets $155 Million",2014-01-23,https://www.nytimes.com/2014/01/23/sports/baseball/yankees-reach-deal-with-japanese-pitcher-masahiro-tanaka.html
Wall Street Yawns As Earnings Come In Mixed,2014-01-23,https://www.nytimes.com/2014/01/23/business/daily-stock-market-activity.html
Armani Celebrates His Couture Line,2014-01-23,https://www.nytimes.com/2014/01/23/fashion/armani-exhibition-celebrates-couture.html
Arizona’s First Concours Crowns a ’25 Hispano-Suiza Best in Show,2014-01-23,https://www.nytimes.com/2014/01/23/automobiles/collectibles/arizonas-first-concours-crowns-a-25-hispano-suiza-best-in-show.html
What Handel Heard on the Way to the Forum,2014-01-23,https://www.nytimes.com/2014/01/23/arts/music/agrippina-by-operamission-sees-rome-in-a-satiric-light.html
"Some Businesses Go Creative on Prices, Applying Technology",2014-01-23,https://www.nytimes.com/2014/01/23/business/smallbusiness/with-new-thinking-and-technology-some-businesses-get-creative-with-pricing.html
Philharmonic Lines Up ‘Joan’ and a Dvorak Festival,2014-01-23,https://www.nytimes.com/2014/01/23/arts/music/dvorak-honegger-and-joan-of-arc-in-philharmonics-2014-15-season.html
A Gilded Goddess Would Rather Be in Philadelphia,2014-01-23,https://www.nytimes.com/2014/01/23/nyregion/a-gilded-goddess-would-rather-be-in-philadelphia.html
Talent Agency Specializing in TV News Is Acquired,2014-01-23,https://www.nytimes.com/2014/01/23/business/media/hollywood-firm-acquires-top-tv-news-talent-agency.html
Chilean League Fines Club for Map of Palestine on Jersey,2014-01-23,https://www.nytimes.com/2014/01/23/sports/soccer/chilean-league-fines-club-for-map-of-palestine-on-jersey.html
Car Seats to Face Crash-Test Standards,2014-01-23,https://www.nytimes.com/2014/01/23/automobiles/nhtsa-proposes-child-seat-side-impact-rule.html
Chinese Activist’s Lawyers Call His Trial Unfair,2014-01-23,https://www.nytimes.com/2014/01/23/world/asia/chinese-activist.html
Former Foxconn Managers Detained in a Bribery Case,2014-01-23,https://www.nytimes.com/2014/01/23/business/foxconn-ex-managers-detained-in-bribery-inquiry.html
Gaultier Stretches His Wings,2014-01-23,https://www.nytimes.com/2014/01/23/fashion/butterflies-inspire-john-paul-gaultier-couture.html
U.S. Panel Suggests Ways to Reduce Voting Delays,2014-01-23,https://www.nytimes.com/2014/01/23/us/politics/us-panel-recommends-ways-to-reduce-voting-delays.html
"In Paris, the Couture Finale",2014-01-23,https://www.nytimes.com/2014/01/23/fashion/hussein-chalayan-designs-for-vionnet.html
Obama Seeks to Raise Awareness of Rape on Campus,2014-01-23,https://www.nytimes.com/2014/01/23/us/politics/obama-to-create-task-force-on-campus-sexual-assaults.html
Valentino Sings on the Runway,2014-01-23,https://www.nytimes.com/2014/01/23/fashion/valentino-sings-on-the-runway.html
"Art About Nothing. No, Really.",2014-01-23,https://www.nytimes.com/2014/01/23/arts/dance/eszter-salamon-dances-at-moma.html
Crowdfunding Tips for Turning Inspiration Into Reality,2014-01-23,https://www.nytimes.com/2014/01/23/technology/personaltech/crowdfunding-tips-for-turning-inspiration-into-reality.html
Americans Scramble for Propane Amid High Prices and Bitter Cold,2014-01-23,https://www.nytimes.com/2014/01/23/us/propane-amid-high-prices-and-bitter-cold.html
"Nuclear Corps, Sidelined in Terror Fight, Produces a Culture of Cheating",2014-01-23,https://www.nytimes.com/2014/01/23/us/harsh-penalties-prompt-rampant-test-cheating-nuclear-officers-say.html
"Video: Skier Flirts With Danger, and Almost Pays",2014-01-23,https://www.nytimes.com/2014/01/23/sports/skiing/video-skier-flirts-with-danger-and-almost-pays.html
Goodyear Reaches Severance Deal With French Union,2014-01-23,https://www.nytimes.com/2014/01/23/business/international/goodyear-reaches-deal-to-end-strike-in-france.html
"Watch What You Eat, Using Your Phone as a Guide",2014-01-23,https://www.nytimes.com/2014/01/23/technology/personaltech/watch-what-you-eat-using-your-phone.html
Report Says China&#8217;s Elite Use Offshore Companies ,2014-01-23,https://www.nytimes.com/2014/01/23/world/asia/report-finds-elite-chinese-using-offshore-companies.html
Vintage Tools Help Turn Appetizers Into a Meal,2014-01-23,https://www.nytimes.com/2014/01/23/arts/music/london-haydn-quartet-brings-its-gut-strings-to-the-morgan.html
NBC Looks to Cosby to Revive Its Comedy Prospects,2014-01-23,https://www.nytimes.com/2014/01/23/business/media/nbc-looks-to-cosby-to-revive-its-comedy-prospects.html
Couture in Paris,2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/fashion/23COUTURE.html
Renowned Scholar in Egypt Charged With Espionage,2014-01-23,https://www.nytimes.com/2014/01/23/world/middleeast/egypt.html
New Forces Join Lawsuit Fighting Palisades Tower,2014-01-23,https://www.nytimes.com/2014/01/23/arts/design/new-forces-join-lawsuit-fighting-palisades-tower.html
"Yanks on a Budget? Yeah, Right",2014-01-23,https://www.nytimes.com/2014/01/23/sports/baseball/after-talk-of-restraint-yankees-gorge-on-free-agents.html
Scene City: Another Night for Armani,2014-01-23,https://www.nytimes.com/slideshow/2014/01/23/fashion/20140123-SCENE.html
